PROVINCE,DISTRICT,TEHSIL,AREA,TOTAL_MALE,TOTAL_FEMALE,FULL_VAC_MALE,FULL_VAC_MALE_YD,FULL_VAC_FEMALE,FULL_VAC_FEMALE_YD,PART_VAC_MALE,PART_VAC_MALE_YD,PART_VAC_FEMALE,PART_VAC_FEMALE_YD,lat,long
Sindh,TANDO ALLAHYAR,JHANDO MARI,????????,"2,498","2,216",616,14,438,12,"1,195",,976,2,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,????,"3,256","2,879","1,073",27,867,14,"1,606",4,"1,333",4,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,???????,"4,234","3,596","1,309",6,934,2,"2,375",1,"1,821",,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??? ???,"3,972","3,575","1,557",20,"1,381",30,"2,045",2,"1,630",3,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,?????,"2,434","2,261",428,12,288,4,854,,663,1,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,????? ???? ????? ?????,"4,731","4,058","1,924",28,"1,515",22,"3,138",5,"2,484",1,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,????? ?????,"1,505","1,397",357,36,300,70,817,,762,,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??? ?????,"4,101","3,544","1,103",19,889,12,"2,028",3,"1,590",2,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,???????,"3,066","2,750","1,075",53,677,98,"1,862",2,"1,387",3,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,?? ? ???,"1,915","1,798",445,9,324,25,958,5,785,7,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,????????,"3,036","2,704",991,8,733,5,"1,671",,"1,461",1,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??????? ????? ??????????,"3,239","2,781","1,131",40,825,54,"1,747",4,"1,340",3,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??????,"1,719","1,664",462,9,347,4,856,3,627,,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??? ??? ???? ?????,"4,815","4,052","1,902",11,"1,330",6,"2,402",11,"1,753",22,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,?????? ????? ?????,"5,091","4,360","1,442",12,"1,093",11,"2,414",2,"1,959",13,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??????,452,364,101,10,79,2,238,,166,,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??????,"1,329","1,238",375,2,317,6,689,2,609,1,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,?????????? ??????? ?????,"46,958","39,904","16,726",132,"10,172",160,"23,195",36,"14,857",38,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??????? ??? (????),140,125,31,,17,1,70,,56,,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??? ??????,"3,191","2,753",655,10,404,8,"1,265",3,867,2,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,???? ???,"2,120","1,817",812,9,697,5,"1,103",2,933,1,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,????? ??????,"1,220","1,012",396,3,277,2,671,,514,1,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??????,"1,971","1,737",595,10,501,5,"1,147",1,957,2,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,??????,"2,374","2,133",723,2,592,5,"1,227",1,"1,063",,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,???,"2,207","1,895",766,10,631,6,"1,123",4,899,2,25.457,68.7215
Sindh,TANDO ALLAHYAR,TANDO ALLAHYAR,????,"3,503","2,906",890,6,630,5,"1,649",1,"1,301",1,25.457,68.7215
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,"1,534","1,184",393,7,314,1,708,2,545,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,361,306,101,,92,,182,,160,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,705,587,44,,23,,186,9,184,8,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ??? ??,886,639,83,1,42,1,239,,130,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,970,802,139,6,69,,278,6,189,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,750,649,159,1,125,,283,,229,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,"1,414","1,122",218,1,97,3,456,,335,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ??? ???? ???? ?????,"1,780","1,355",475,2,330,2,812,,574,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????? ???,"1,077",946,207,1,73,,360,2,264,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,678,617,184,,140,,317,,269,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,"1,135",861,152,13,64,5,310,13,144,7,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ??????,1,0,1,,,,1,,,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,531,320,105,,52,,242,1,147,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,612,460,49,5,9,,116,2,77,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ?????,"1,117",941,295,4,201,1,454,,357,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,533,522,111,,88,1,248,1,230,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,"1,074",929,345,3,227,10,585,2,470,5,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,570,457,187,,156,1,360,,269,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ???,224,125,26,,22,,56,,36,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?? ?,748,678,70,1,59,5,224,6,221,8,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,113,85,2,,1,,10,1,9,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,926,763,128,9,67,3,432,3,367,6,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ???,200,197,22,2,24,,56,,62,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??? ???,"1,921","1,802",667,1,578,2,"1,092",2,948,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,907,769,160,18,81,16,401,12,368,10,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ???,215,141,17,,7,,49,,29,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,954,807,165,,71,13,407,1,366,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ???,"1,135",922,220,,206,,471,3,444,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,447,378,51,15,53,21,177,2,168,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????????,363,382,52,4,35,2,111,3,120,6,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??,843,773,175,,112,1,350,1,306,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,639,594,98,,164,,224,6,293,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,423,254,33,3,32,,116,1,112,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,733,650,50,2,23,,138,9,89,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,513,422,92,3,60,,172,1,135,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,690,563,222,,170,1,409,1,318,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,"1,033",891,235,2,154,1,462,1,305,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,771,639,132,4,117,1,277,2,258,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????????,753,656,130,3,55,,234,,167,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????????,765,582,135,,51,,229,1,153,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??? ???,917,804,126,4,77,9,292,5,275,10,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ???,"1,642","1,398",535,,448,,904,,794,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,"1,518","1,204",312,,291,,702,1,590,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,453,351,83,,41,1,176,,164,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????? ???,559,485,43,,19,,105,,108,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,768,643,264,3,201,2,465,,361,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,"1,929","1,685",558,4,340,,"1,101",2,775,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,85,73,25,,26,,48,,42,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,436,312,75,,36,,167,,74,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????????,"1,125",913,173,1,121,,340,1,270,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??? ???,"1,484","1,229",352,2,256,1,657,2,474,4,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,"1,464","1,300",238,1,187,1,578,2,472,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,83,50,10,,7,1,20,,15,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????? ?????,"1,169",966,147,11,133,12,464,1,400,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,"1,273","1,091",174,12,86,2,417,26,280,50,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,"1,709","1,480",519,2,491,1,906,3,836,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,965,779,270,,210,2,517,1,424,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????????,"2,661","2,219",844,6,594,3,"1,326",,879,4,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,465,381,82,,34,,162,,97,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???,744,596,112,,60,1,188,1,108,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,876,712,231,1,136,,405,,284,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,156,195,30,3,43,1,64,,84,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,242,178,43,,53,,100,3,93,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,"2,016","1,847",407,3,219,,610,1,446,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???,924,699,171,4,91,4,416,2,322,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,932,839,103,4,79,,198,,158,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????,520,406,105,,61,1,197,4,129,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????? ?????,430,325,80,1,50,,174,,137,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,297,235,26,,29,,95,,90,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,947,884,207,1,197,,436,1,379,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,795,727,162,2,138,2,284,1,280,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,289,258,20,,4,,73,1,90,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,????????,364,261,63,,41,,112,,69,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,??????,633,459,183,,126,,290,1,183,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???????,354,326,29,,21,,87,,94,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,?????,745,633,174,1,138,,373,8,271,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,???? ?????,"1,329","1,061",313,,275,,620,,504,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,310,218,39,,17,,113,2,77,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,737,502,140,2,81,2,282,1,205,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,203,170,61,1,51,1,108,2,87,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,161,154,52,,73,,75,,97,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,261,206,58,,59,,140,,114,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???,487,430,93,2,85,6,236,2,203,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,?????,"1,898","1,600",346,3,258,6,754,1,569,5,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????????,"1,112","1,019",246,3,182,3,474,6,437,6,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???,430,358,42,1,49,5,125,,109,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,487,412,87,1,66,1,191,1,159,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,865,754,88,,100,2,228,2,260,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,?????,949,839,147,2,88,1,312,1,273,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???,354,274,82,,46,1,139,,107,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,?????,"1,084",960,151,1,97,,402,1,298,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,647,580,150,,140,1,270,2,256,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,"1,019",830,160,1,143,5,381,1,321,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????,"1,516","1,325",527,1,369,,799,3,592,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,941,802,194,4,148,,386,5,334,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,728,610,127,1,97,,238,,200,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,569,467,112,,86,,250,1,242,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,"1,247","1,044",444,1,425,3,799,2,645,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????,629,525,120,,79,,355,2,273,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,981,871,234,4,160,2,472,3,381,5,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????? ???,513,460,111,,52,,230,,193,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,846,780,135,2,109,2,331,4,306,4,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,?????,924,752,148,1,146,4,391,9,321,15,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????,460,419,103,,94,,189,,187,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,584,458,149,,125,,300,,277,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???? ?????,399,347,112,1,93,,235,,194,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???? ???,"1,760","1,514",529,4,500,7,987,3,865,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????,796,689,221,1,185,2,417,,354,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,430,418,150,1,110,,233,,207,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??? ???,"3,282","3,064",889,17,849,26,"1,614",27,"1,592",23,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,727,620,188,,179,1,314,2,309,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????????,336,326,90,2,73,1,143,,137,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???? ???? ???? ???? ?????,"4,546","3,840","1,098",10,896,10,"2,033",6,"1,662",12,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????? ???? ???? ?????,"4,136","3,523",968,37,765,54,"1,911",23,"1,610",30,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,"1,322","1,060",468,2,400,2,779,6,639,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,257,219,78,,55,,140,,126,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????? ???,925,808,204,2,183,,425,19,346,13,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????,360,273,54,,24,,107,1,67,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,"1,014",865,248,2,187,2,473,1,437,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??????,250,210,77,2,80,2,139,,111,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,??,375,346,122,1,112,4,221,,202,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,420,425,103,,94,1,187,1,197,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???? ?????,448,409,101,1,84,3,198,,170,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???? ??????,623,430,90,3,80,,263,1,205,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????????,367,266,113,,55,1,218,1,145,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,???????,"1,076",940,276,2,288,3,574,4,539,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????,66,94,12,,10,,23,,32,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO GHULAM HYDER,????,407,346,140,1,142,,239,,220,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,????,791,652,123,2,101,1,252,3,225,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??????,"1,036",886,171,3,103,,361,3,302,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,????,"1,207",989,374,2,281,2,622,12,499,10,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??? ???,210,163,84,,46,,108,1,88,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??? ????? ????,"1,701","1,401",604,5,481,1,955,3,779,4,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???????,"1,598","1,342",336,1,260,3,651,3,594,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??????,"1,191",909,356,1,256,2,592,1,464,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???????,871,819,172,15,118,12,393,8,326,14,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???,"3,206","2,930","1,088",5,"1,027",3,"1,642",2,"1,655",2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??????,"2,192","1,708",780,10,586,15,"1,229",3,894,14,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??? ?????,382,318,52,,39,,144,,114,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??? ??????,"2,092","1,807",477,5,519,11,986,23,866,10,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???? ???,551,467,109,1,105,1,250,4,257,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??? ???,"2,743","2,347",709,7,450,7,"1,293",5,961,8,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??????,"2,262","1,922",457,1,350,1,854,4,793,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???,"1,122",890,348,1,217,,529,,369,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,????? ???,"4,159","3,474","1,020",7,774,5,"1,653",12,"1,344",4,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??????,"2,831","2,370",730,8,628,6,"1,283",1,"1,110",2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???? ???? ???,888,907,137,3,84,3,362,3,332,6,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???? ???? ??? ??????? ?????,"5,827","5,218","1,635",26,"1,424",27,"2,702",14,"2,511",21,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???? ???? ??? ???????? ?????,"26,950","22,723","9,980",57,"6,513",45,"13,858",33,"9,459",52,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,????,634,612,105,,86,,202,1,187,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,?? ????,"1,391","1,192",305,1,222,1,726,5,570,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,????? ?????,265,211,72,,64,,131,,116,,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,?????????,"3,155","2,658",898,13,604,12,"1,530",16,"1,215",37,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,???,611,427,210,7,162,2,348,3,255,2,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,????,"2,243","1,916",638,1,568,3,"1,032",1,910,1,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,?????,725,562,265,5,213,4,407,,310,3,25.1256,68.5426
Sindh,TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,??????,603,606,207,1,209,1,318,2,353,,25.1256,68.5426
Sindh,THARPARKAR,CHACHRO,??????,"4,563","3,862","1,946",8,"1,617",8,"2,731",2,"2,646",3,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,???????,"1,501","1,107",443,1,294,1,777,,610,,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,?? ???,"3,358","2,885","1,034",18,539,31,"1,673",1,"1,524",1,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,??????,"2,475","2,095","1,055",15,871,21,"1,365",5,"1,257",39,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,?????,"3,267","2,559","1,888",5,"1,491",3,"2,449",1,"1,915",,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,?????????,"3,557","2,686","1,042",24,562,22,"1,912",6,"1,541",4,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,??????,"2,922","2,252","1,444",4,"1,114",3,"1,916",,"1,632",,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,???? ??,"2,908","2,443","1,312",27,"1,224",19,"1,887",4,"1,703",7,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,????,"3,431","2,664","1,238",3,827,10,"1,872",14,"1,290",14,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,??????????,"5,014","4,071","1,541",8,"1,038",1,"3,039",2,"2,623",,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,?????,"2,154","1,655",728,3,471,1,"1,087",,823,1,24.8777,70.2408
Sindh,THARPARKAR,CHACHRO,??????????,"6,210","4,878","1,726",22,"1,154",56,"3,701",18,"3,076",23,24.8777,70.2408
